Video_ID,Channel_Name,Title,Content_Category,Published_Date,Upload_Hour,Duration_Seconds,Has_Captions,Tags_Count,Views,Likes,Comments,Channel_Subscribers,Age_in_Days,Engagement_Rate_%,Views_Per_Day,Viral_Multiplier,Publish_Month,Publish_Day_OfWeek,Clean_Title,Content_Medium,Performance_Tier,Upload_Time_Bucket,Engagement_Momentum,Viral_Probability_Score,Duration_Minutes,Views_Per_Minute,Tag_Impact_Ratio,Log_Views,Log_Subscribers,Clean_Tier
EXD4rt-r564,Simplebooks,Things School Didn’t Teach You About Life After A/L | @prameshwickramasinghe | Simplebooks,A/L Content,2024-02-20,11,1870,False,24,49077,3312,139,791000,918,7.03,53.46,0.06,February,Tuesday,Things School Didnt Teach You About Life After A/L | prameshwickramasinghe | Simplebooks,Mixed / General,Standard / Niche,Morning (5AM - 12PM),14.913299508934937,1.436892413882982,31.166666666666668,1574.663101604278,2044.875,10.801166148198302,13.581054510971494,Standard  Niche
DB8-YClzwLU,AL Kuppiya,2022 (23) A/L commerce Island 1st interview | Island rankers A/L kuppiya,A/L Content,2023-10-14,12,1785,False,31,55835,2489,158,119000,1047,4.74,53.33,0.47,October,Saturday,2022 23 A/L commerce Island 1st interview | Island rankers A/L kuppiya,Mixed / General,Above Average,Afternoon (12PM - 5PM),10.330437897376198,3.2605972547751496,29.75,1876.8067226890757,1801.1290322580646,10.930174101632648,11.686887175419702,Above Average
WMqnwpye_f8,EDU with DULANKA,Productive Night Study Routine 🌙📚 | Late Night Motivation | Sri Lankan Uni Life 🇱🇰,Motivation & Tips,2025-10-20,12,583,False,8,16418,1110,469,49900,310,9.62,52.96,0.33,October,Monday,Productive Night Study Routine  | Late Night Motivation | Sri Lankan Uni Life ,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),27.80484833719089,2.916515891046424,9.716666666666667,1689.6740994854201,2052.25,9.706194479812028,10.817796321618971,Standard  Niche
LLXt4H9bY7Y,DReam A Level,"OL තුන්වෙනි කාණ්ඩයට දවසින් A එකක්|දැන් පටන් ගත්තත් ගොඩ|The Ultimate 1 Day Study Plan O/L ICT, HEALTH",O/L Content,2026-02-23,17,817,False,0,9640,1229,239,91200,184,15.23,52.39,0.11,February,Monday,OL    A |   |The Ultimate 1 Day Study Plan O/L ICT HEALTH,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),37.89419087136929,1.9114517921460596,13.616666666666667,707.9559363525092,9640.0,9.17378011666438,11.420821140914589,Standard  Niche
TcETGjm7-JQ,Nethmini Sirimanna,Commerce කරලා කැම්පස් යන්න මාස 3න් මම පාඩම් කරපු විදිහ🤫 | A/L exam motivation | how to study for A/L,A/L Content,2024-05-16,16,834,False,0,43360,2451,314,5600,832,6.38,52.12,7.74,May,Thursday,Commerce     3     | A/L exam motivation | how to study for A/L,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),14.92619926199262,6.002426247542593,13.9,3119.4244604316546,43360.0,10.677315698578214,8.630700432209832,Standard  Niche
G7Mm2VVff54,VidyaAi lk Tamil Medium,Stop Failing A/L Arts & Commerce! Secret Study Hacks & Z-Score Masterclass | Rifath (Tamil),A/L Content,2026-05-11,10,331,False,14,5551,343,20,6900,107,6.54,51.88,0.8,May,Monday,Stop Failing A/L Arts  Commerce Secret Study Hacks  ZScore Masterclass | Rifath Tamil,Tamil Medium,Standard / Niche,Morning (5AM - 12PM),14.159610880922358,3.7495981891486423,5.516666666666667,1006.2235649546828,396.5,8.62191350218664,8.839421607620602,Standard  Niche
DA_36blmRZE,Science and Technology ,O/L  ළමයින්ගේ ප්‍රශ්ණ වලට පිළිතුරු II Subscribe,O/L Content,2022-12-03,13,391,False,48,70662,2879,849,5230,1362,5.28,51.88,13.51,December,Saturday,O/L      II Subscribe,Mixed / General,Above Average,Afternoon (12PM - 5PM),14.156123517590785,6.553789234089666,6.516666666666667,10843.273657289003,1472.125,11.165677376847421,8.562357743370612,Above Average
sCHvapWIarU,Sciety,My productive six months before A/L Final Exam #by-Roshen Akthar,A/L Content,2021-06-16,2,1129,False,12,98232,4689,374,28400,1897,5.15,51.78,3.46,June,Wednesday,My productive six months before A/L Final Exam byRoshen Akthar,Mixed / General,Above Average,Night / Late (10PM - 5AM),11.450443847218828,5.193838684183139,18.816666666666666,5220.478299379983,8186.0,11.495097486770616,10.254179634797001,Above Average
jkb-CIwgeeY,MAHEE,ලංකාවේ ජනප්‍රිය පිරිමි පාසල් 10 | Top 10 Boys' Schools in Sri Lanka 😱 #shortvideo #viral #top10,A/L Content,2024-08-15,7,36,False,0,38275,969,60,81800,741,2.69,51.65,0.47,August,Thursday,    10 | Top 10 Boys Schools in Sri Lanka  shortvideo viral top10,Mixed / General,Standard / Niche,Morning (5AM - 12PM),5.847158719790986,3.2298355471045355,0.6,63791.66666666667,38275.0,10.552578346899153,11.31204474745499,Standard  Niche
YmOBgHJQi5c,Cards Club,ලස්සනම මොකද්ද?😱Most beautiful government campuses in Sri Lanka#top #university #srilanka #trending,General Education,2025-06-13,14,37,False,26,22572,322,3,35000,439,1.44,51.42,0.64,June,Friday, Most beautiful government campuses in Sri Lankatop university srilanka trending,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),2.919546340598972,3.5236745677201724,0.6166666666666667,36603.24324324324,868.1538461538462,10.024509780783578,10.463131911491967,Standard  Niche
EXyG5RlUX60,commerce academy LK,A/L commerce කරනවානම් අනිවාර්යයෙන්ම බලන්න🤫,A/L Content,2026-01-14,6,9,False,0,11291,315,3,77,224,2.82,50.41,146.64,January,Wednesday,A/L commerce   ,Mixed / General,Standard / Niche,Morning (5AM - 12PM),5.712514391993624,8.90830544162186,0.15,75273.33333333334,11291.0,9.33184978937338,4.356708826689592,Standard  Niche
KoyzsNJR7A4,KK Academy SL,"Why Choose Chartered Accountancy After A/Ls? | Benefits, Career Paths, and Salary Insights",A/L Content,2024-12-28,3,344,False,23,30315,1165,136,123000,606,4.29,50.02,0.25,December,Saturday,Why Choose Chartered Accountancy After A/Ls | Benefits Career Paths and Salary Insights,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),9.929078014184398,2.603059987244579,5.733333333333333,5287.5,1318.0434782608695,10.31943090493192,11.719947764402807,Standard  Niche
BrMfHhq43Qs,KK Academy SL,Landing Your First Banking Job in Sri Lanka After A/Ls: Step-by-Step Guide,A/L Content,2025-03-02,11,1126,False,20,26655,996,59,123000,542,3.96,49.18,0.22,March,Sunday,Landing Your First Banking Job in Sri Lanka After A/Ls StepbyStep Guide,Mixed / General,Standard / Niche,Morning (5AM - 12PM),8.580003751641344,2.4697591704577877,18.766666666666666,1420.3374777975134,1332.75,10.19076954496657,11.719947764402807,Standard  Niche
swrhoMQql40,Tution hub,Best combined maths teachers in srilanka ❤️| #combinedmaths | #advancelevel,General Education,2023-12-31,8,30,False,29,47301,1037,108,1830,969,2.42,48.81,25.85,December,Sunday,Best combined maths teachers in srilanka | combinedmaths | advancelevel,Mixed / General,Standard / Niche,Morning (5AM - 12PM),5.526310225999451,7.141038054199188,0.5,94602.0,1631.0689655172414,10.764307856884209,7.5126175446745105,Standard  Niche
eIkK3Yum8LM,Hasry sir,HASRY SIR MATHS CLASS #GRADE 11#education #motivation #exam #maths #success #tamil medium,Motivation & Tips,2025-01-01,10,53,False,7,29251,1748,47,11600,602,6.14,48.59,2.52,January,Wednesday,HASRY SIR MATHS CLASS GRADE 11education motivation exam maths success tamil medium,Tamil Medium,Standard / Niche,Morning (5AM - 12PM),12.755119483094596,4.815810294029545,0.8833333333333333,33114.33962264151,4178.714285714285,10.283703226390841,9.358846580275406,Standard  Niche
6ZeFZ9_kX6Q,Sciety,A complete guidance for A/L Bio stream #2023 #studytips,A/L Content,2023-07-07,13,930,False,0,55487,3144,519,28400,1146,6.6,48.42,1.95,July,Friday,A complete guidance for A/L Bio stream 2023 studytips,Mixed / General,Above Average,Afternoon (12PM - 5PM),16.009155297637285,4.558277720049814,15.5,3579.8064516129034,55487.0,10.923922060140214,10.254179634797001,Above Average
gBT12kKoORQ,RAMESH A PRIYANKARA,Commerce කරපු කෙනෙක් Bio කරන්න ගියේ ඇයි?,General Education,2024-08-24,7,113,False,25,33844,1357,147,78500,732,4.44,46.23,0.43,August,Saturday,Commerce   Bio   ,Mixed / General,Standard / Niche,Morning (5AM - 12PM),10.190875783004373,3.0387390796343556,1.8833333333333333,17970.265486725664,1353.76,10.429546556942707,11.270866642542865,Standard  Niche
egBtc5ZxDqo,Motivation Hub,Best motivation sinhala ❘ work hard ❘ motivational speech,A/L Content,2022-12-14,8,16,False,0,62463,2416,16,234,1351,3.89,46.23,266.94,December,Wednesday,Best motivation sinhala  work hard  motivational speech,Sinhala Medium,Above Average,Morning (5AM - 12PM),7.863855402398219,9.420733881862548,0.26666666666666666,234236.25,62463.0,11.042345669772764,5.459585514144159,Above Average
fLo91hL4q70,Com Maths,2025 THEORY | දර්ශක හා ලඝු ගණක | ONLINE EXTRA CLASS #combinedmaths #ruwandarshana,General Education,2024-06-19,14,7482,False,4,36859,1644,0,24300,798,4.46,46.19,1.52,June,Wednesday,2025 THEORY |     | ONLINE EXTRA CLASS combinedmaths ruwandarshana,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),8.920480750969913,4.265616406286253,124.7,295.5813953488372,9214.75,10.514882231223813,10.098272780745283,Standard  Niche
R1NgQF094iw,Digital Accounting in Tamil,A/L Economics in Tamil |Unit 1 - Introduction to Economics | பொருளியல் அறிமுகம்,A/L Content,2021-03-08,22,3531,False,28,91546,3035,336,36400,1997,3.68,45.84,2.52,March,Monday,A/L Economics in Tamil |Unit 1  Introduction to Economics |  ,Tamil Medium,Above Average,Night / Late (10PM - 5AM),8.465689380202303,4.758035468617652,58.85,1555.5819881053526,3269.5,11.424607780587042,10.502351525774941,Above Average
geYlG5TjbIk,පට්ට ටෝක්ස් - PATTA TALKS,1st shy A/L private කරන්න පුලුවන්ද ? | first shy privet කරනවනම් බලන්නම වෙනවා | Amila Dasanayake,A/L Content,2024-06-11,1,235,False,28,36587,1724,209,22100,806,5.28,45.39,1.66,June,Tuesday,1st shy A/L private    | first shy privet    | Amila Dasanayake,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),12.280318145789488,4.335293977384736,3.9166666666666665,9341.36170212766,1306.6785714285713,10.507475596776255,10.003378135350923,Standard  Niche
T3-1ntPb7WQ,Kv Iroshan,GCE O/L Exam 2020 - Mathematics Part 2 Paper Discussion | Gana wasthu | | Past Papers | Kv Iroshan,O/L Content,2022-03-30,10,1371,False,0,71656,2933,131,256000,1610,4.28,44.51,0.28,March,Wednesday,GCE O/L Exam 2020  Mathematics Part 2 Paper Discussion | Gana wasthu | | Past Papers | Kv Iroshan,Mixed / General,Above Average,Morning (5AM - 12PM),9.100424249190576,2.5999303263567826,22.85,3135.9299781181617,71656.0,11.179646125623133,12.45293662970407,Above Average
F1zf4TUjgJE,Bio Api,මෙන්න ඔයාට Short Notes සෙට් එකක්. - A/L Biology - Maths - Commerce - Art - Tech හැමෝටම- Bio Api Tips,A/L Content,2022-12-11,11,187,False,22,60205,2108,126,558000,1354,3.71,44.46,0.11,December,Sunday,  Short Notes    A/L Biology  Maths  Commerce  Art  Tech  Bio Api Tips,Mixed / General,Above Average,Morning (5AM - 12PM),8.049165351714974,1.7733578600475028,3.1166666666666667,19317.11229946524,2736.590909090909,11.005527294104496,13.232116033476537,Above Average
8LlFQ1swmK0,Kasun Liyanage Official ,What is success? #EnglishMedium #ALBusinessStudies  #kasunliyanage #BestALEconomicsClass,General Education,2025-04-22,11,48,False,7,21399,863,4,7500,491,4.05,43.58,2.85,April,Tuesday,What is success EnglishMedium ALBusinessStudies  kasunliyanage BestALEconomicsClass,English Medium,Standard / Niche,Morning (5AM - 12PM),8.159259778494322,4.829936420040264,0.8,26748.75,3057.0,9.971146201009942,8.922791623969637,Standard  Niche
qe3xCPGwiE0,O/L මැත with RV,O/L maths | Past paper Question 🤔✍️ | 2019 Past Paper |  #Maths #o/l #shorts #🇱🇰 #O/L මැත,O/L Content,2024-02-14,12,49,False,12,40237,1838,15,1100,924,4.61,43.55,36.58,February,Wednesday,O/L maths | Past paper Question  | 2019 Past Paper |  Maths o/l shorts  O/L ,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),9.322265576459477,7.374038872466923,0.8166666666666667,49269.795918367345,3353.0833333333335,10.602567101749182,7.00397413672268,Standard  Niche
jDDEDpK08DA,4 වටේ - 4 wate,ලංකාවේ හොඳම පාසල්. Best Schools in Sri Lanka.,General Education,2025-02-28,7,36,False,25,23552,690,42,2140,544,3.11,43.29,11.01,February,Friday,   Best Schools in Sri Lanka,Mixed / General,Standard / Niche,Morning (5AM - 12PM),6.751019021739131,6.168821509002622,0.6,39253.333333333336,942.08,10.067008479866365,7.669028288589683,Standard  Niche
PY79A4dIzY0,KK Academy SL,AL වලට COMMERCE කලොත් කවුද වෙන්න පුලුවන්? : 2024,A/L Content,2023-12-02,2,530,False,18,42715,1349,175,123000,998,3.57,42.8,0.35,December,Saturday,AL  COMMERCE      2024,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),8.36474306449725,2.7713379403381286,8.833333333333334,4835.66037735849,2373.0555555555557,10.662328836291437,11.719947764402807,Standard  Niche
i0LhBYQ5TtY,AISSA,All Island Schools Science Association - 1st  Installation Ceremony,General Education,2023-07-18,3,60,False,23,48400,2391,20,610,1135,4.98,42.64,79.34,July,Tuesday,All Island Schools Science Association  1st  Installation Ceremony,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),10.086776859504132,8.12683074185785,1.0,48400.0,2104.3478260869565,10.78727575364831,6.415096959171596,Standard  Niche
-miDs0TVLiA,Geethma Theekshani,ICT වලට A ගන්න මෙච්චර ලේසිද? 🏆 A/L ICT Study Tips📚 #al #ict #advancedlevel #studytips,A/L Content,2025-09-28,9,1571,False,12,14047,665,107,2970,332,5.5,42.31,4.73,September,Sunday,ICT  A     A/L ICT Study Tips al ict advancedlevel studytips,Mixed / General,Standard / Niche,Morning (5AM - 12PM),13.276856268242328,5.303933068933672,26.183333333333334,536.4863144493953,1170.5833333333333,9.550235315874898,7.9966538754626075,Standard  Niche
m3zLxamfUrw,BeMove,SUPPER EXAM TIPS IN TAMIL | GCE A/L & GCE O/L | BEMOVE,A/L Content,2021-07-23,23,321,False,23,78035,3486,107,4080,1860,4.6,41.95,19.13,July,Friday,SUPPER EXAM TIPS IN TAMIL | GCE A/L  GCE O/L | BEMOVE,Tamil Medium,Above Average,Night / Late (10PM - 5AM),9.6200422887166,6.688981541110831,5.35,14585.981308411216,3392.8260869565215,11.264925537657152,8.314097335405807,Above Average
hzFvVU5ah7M,Janaka Bandara,Business introduction ( ව්‍යාපර හැදින්වීම - 01 පාඩම )A/L Business Studies |Sinhala | Janaka Bandara,A/L Content,2023-04-04,10,5277,False,27,50992,1539,174,7690,1240,3.36,41.12,6.63,April,Tuesday,Business introduction     01  A/L Business Studies |Sinhala | Janaka Bandara,Sinhala Medium,Standard / Niche,Morning (5AM - 12PM),7.74239096328836,5.611760748622715,87.95,579.7839681637294,1888.5925925925926,10.839443647384186,8.947806093057054,Standard  Niche
bdu9BkC80Tc,Higher Education SriLanka,How to Study Maths | Study Tips in Sinhala | Higher Education Srilanka,Motivation & Tips,2022-12-22,13,774,False,11,54478,2800,200,128000,1343,5.51,40.56,0.43,December,Thursday,How to Study Maths | Study Tips in Sinhala | Higher Education Srilanka,Sinhala Medium,Above Average,Afternoon (12PM - 5PM),12.11498219464738,2.914565601135331,12.9,4223.100775193799,4952.545454545455,10.905570585295168,11.759793355371237,Above Average
JmwZnPcXNCU,Naduni Nethsara♡,මම A/L ICTවලට වැඩ කරපු විදිය💗🌸 #ict#a/l #exam #shorts,A/L Content,2024-10-20,5,5,False,0,27268,303,8,1980,675,1.14,40.4,13.77,October,Sunday, A/L ICT    icta/l exam shorts,Mixed / General,Standard / Niche,Morning (5AM - 12PM),2.369077306733167,6.323118049397993,0.08333333333333333,327216.0,27268.0,10.213505804833561,7.591357046698551,Standard  Niche
ODiqkTB20u4,KK Academy SL,University නොගියත් කරන්න පුළුවන් හොඳම Courses 10 After A/L | Sri Lanka,A/L Content,2026-04-02,13,870,False,15,5831,163,18,123000,146,3.1,39.94,0.05,April,Thursday,University     Courses 10 After A/L | Sri Lanka,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),7.134282284342309,1.0976117883345262,14.5,402.13793103448273,388.73333333333335,8.671115273688494,11.719947764402807,Standard  Niche
Tz4DZ2nqPTU,DP Education - Maths,2022(2023) GCE Ordinary Level Mathematics Past Papers | Paper 01,O/L Content,2023-10-11,7,4620,False,0,41909,615,55,293000,1050,1.6,39.91,0.14,October,Wednesday,20222023 GCE Ordinary Level Mathematics Past Papers | Paper 01,Mixed / General,Standard / Niche,Morning (5AM - 12PM),3.5911140805077664,1.8851587334866047,77.0,544.2727272727273,41909.0,10.643279740919118,12.587931300962664,Standard  Niche
PcYoUEppWgw,Mr SaNdUn,මම A/L වලට  A3ක් දාපු හැටි 😂❤️ University Of Colombo Student Story,A/L Content,2023-02-16,17,1357,False,35,51204,2875,385,11800,1287,6.37,39.79,4.34,February,Thursday, A/L   A3    University Of Colombo Student Story,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),14.989063354425436,5.157264040696054,22.616666666666667,2263.994104642594,1462.9714285714285,10.843592462509537,9.375939552625749,Standard  Niche
Sjjkj304u5c,Namal Dilanka,2028 A/L Accounting,A/L Content,2026-05-20,8,118,False,25,3882,218,2,55100,98,5.67,39.61,0.07,May,Wednesday,2028 A/L Accounting,Mixed / General,Standard / Niche,Morning (5AM - 12PM),11.488923235445647,1.3277909254964908,1.9666666666666666,1973.898305084746,155.28,8.264363329731667,10.916923143796645,Standard  Niche
